what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225180335
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436225320121
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436225320266
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225370533
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225373219
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225414500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225446345
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436225473515
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436225482924
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225534753
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225539551
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225552267
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225557423
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436225561719
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225602693
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225605191
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225607958
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225615653
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225629311
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225630342
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225630539
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225631702
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225631923
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225632874
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225633164
