what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225984004
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225996373
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436226003441
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436226004274
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436226064031
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436226067099
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436226084952
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436226086940
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436226209405
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1436226230645
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436226488379
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436226716732
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436226716852
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1436226824374
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1436226830291
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1436226833253
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1436226835929
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1436226928006
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1436226932461
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436226975749
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436226980139
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436226982959
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436226984431
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436226997785
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436227002385
