what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436213346952
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436213348414
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436213352116
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436213368143
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436213608044
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436213609509
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436213859388
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436213861134
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436213974633
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436213977247
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436214006555
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436214011651
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436214020016
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436214028715
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436214040350
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436214050846
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436214058856
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436214059970
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436214066514
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436214086232
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436214099742
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436214132651
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436214170627
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436214172614
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436214199163
