what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436188612350
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436188645453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436188726144
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436188761493
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436188780236
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436188782684
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436188805650
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436188826471
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436188893376
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436188928798
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436188950382
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436188951119
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436188953161
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436188956421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436188981470
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436188981673
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1436189006678
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1436189007377
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1436189023169
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1436189030719
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436189172512
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436189187283
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436189196697
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436189200658
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436189215086
