what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436189222350
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436189228999
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436189237524
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436189337671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436189340477
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436189340918
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436189343559
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436189367334
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436189378768
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436189381385
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436189393222
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436189404686
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436189408548
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436189412169
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436189413205
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436189464557
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436189488221
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436189502247
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436189517139
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436189524306
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436189526272
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436189560452
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436189565732
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436189567682
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436189594750
