what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436218145760
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436218169516
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1436218243143
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436218260285
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1436218267036
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218292752
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218295982
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436218545361
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436218552295
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436218557764
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436218559497
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218606582
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218607598
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218609132
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218609677
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218654156
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218663464
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218664390
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218667117
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218670995
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218671769
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218676911
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218679346
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218682537
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218683247
