what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436215751342
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436215812697
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436215861809
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436215882796
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.findReplace",1436215883224
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436215887485
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436216145199
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436216145347
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1436216248221
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1436216260108
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436216297362
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436216424957
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436216425665
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436216431381
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436216460478
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436216514791
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436216529968
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1436216568276
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436216581350
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436216590588
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436216604586
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436216606074
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436216611450
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436216612950
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436216617488
