what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436218708559
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218756180
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218762217
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218769879
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218773454
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1436218778995
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1436218779418
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1436218780201
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1436218780557
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1436218781223
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1436218781777
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1436218782953
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436218798830
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436218805050
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436218812715
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436218836013
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1436218843934
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436218996765
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436219476893
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436220420166
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436224738930
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436224752068
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225001017
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436225011877
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436225100207
