what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436204752064
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436204891319
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436205035926
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436205036657
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436205049503
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436205267386
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436205325346
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436205326232
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436205326416
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436205335512
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436205339403
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1436205344742
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1436205380379
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1436205394676
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1436205396741
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1436205442220
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436205448976
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436205451707
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436205499621
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1436205519240
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1436205580011
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1436205600700
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1436205605235
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1436205623311
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1436205629180
